% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738332015.3829 0.67 1.25 0.90 1.10 0 0 0
1738332015.3874 0.30 1.41 0.90 1.10 0 0 0
1738332015.3935 0.16 1.46 0.90 1.10 0 0 0
1738332015.3990 0.11 1.40 0.90 1.10 0 0 0
1738332015.4019 0.11 1.40 0.11 1.40 0 0 0
1738332015.4029 0.06 1.32 0.11 1.40 0 0 0
1738332015.4085 0.13 1.15 0.11 1.40 0 0 0
1738332015.4123 0.11 0.94 0.11 1.40 0 0 0
1738332015.4178 0.09 0.83 0.11 1.40 0 0 0
1738332015.4234 0.11 0.85 0.11 1.40 0 0 0
1738332015.4269 0.11 0.85 0.11 0.85 0 0 0
1738332015.4272 0.09 0.83 0.11 0.85 0 0 0
1738332015.4325 0.13 0.86 0.11 0.85 0 0 0
1738332015.4381 0.18 0.92 0.11 0.85 0 0 0
1738332015.4425 0.23 0.82 0.11 0.85 0 0 0
1738332015.4486 0.26 0.75 0.11 0.85 0 0 0
1738332015.4517 0.26 0.75 0.26 0.75 0 0 0
1738332015.4530 0.28 0.80 0.26 0.75 0 0 0
1738332015.4585 0.34 0.82 0.26 0.75 0 0 0
1738332015.4635 0.39 0.93 0.26 0.75 0 0 0
1738332015.4679 0.41 1.08 0.26 0.75 0 0 0
1738332015.4729 0.44 1.10 0.26 0.75 0 0 0
1738332015.4766 0.44 1.10 0.44 1.10 0 0 0
1738332015.4784 0.49 1.03 0.44 1.10 0 0 0
1738332015.4829 0.51 1.03 0.44 1.10 0 0 0
1738332015.4878 0.54 1.03 0.44 1.10 0 0 0
1738332015.4933 0.56 1.01 0.44 1.10 0 0 0
1738332015.4983 0.59 1.03 0.44 1.10 0 0 0
1738332015.5014 0.59 1.03 0.59 1.00 0 0 0
1738332015.5039 0.61 1.06 0.59 1.00 0 0 0
1738332015.5089 0.64 0.98 0.59 1.00 0 0 0
1738332015.5133 0.65 0.93 0.59 1.00 0 0 0
1738332015.5183 0.52 0.95 0.59 1.00 0 0 0
1738332015.5238 0.48 0.99 0.59 1.00 0 0 0
1738332015.5267 0.48 0.99 0.00 0.00 0 0 0
1738332015.5288 0.53 1.03 0.00 0.00 0 0 0
1738332015.5343 0.53 1.16 0.00 0.00 0 0 0
1738332015.5388 0.54 1.28 0.00 0.00 0 0 0
1738332015.5439 0.53 1.36 0.00 0.00 0 0 0
1738332015.5483 0.47 1.37 0.00 0.00 0 0 0
1738332015.5519 0.47 1.37 0.47 1.40 0 0 0
1738332015.5536 0.51 1.34 0.47 1.40 0 0 0
1738332015.5588 0.57 1.36 0.47 1.40 0 0 0
1738332015.5643 0.59 1.33 0.47 1.40 0 0 0
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.6570 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.6827 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.7075 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.7321 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.7568 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.7827 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.8076 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.8326 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.8575 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.8823 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.9074 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.9323 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.9568 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332035.9818 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.0073 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.0322 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.0572 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.0827 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.1071 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.1324 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.1568 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.1828 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.2070 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.2321 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.2575 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.2824 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.3076 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.3324 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.3571 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.3829 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.4077 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.4325 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.4572 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.4831 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.5080 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.5328 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.5574 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.5825 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.6084 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332017.3814 0.00 0.00 0.00 0.00 0 0 1
1738332036.6294 0.00 0.00 0.00 0.00 0 0 0
1738332036.6325 0.00 0.00 0.00 0.00 0 0 0
1738332036.6333 1.84 1.84 0.00 0.00 0 0 0
1738332036.6389 2.01 2.01 0.00 0.00 0 0 0
1738332036.6439 2.19 2.19 0.00 0.00 0 0 0
1738332036.6483 2.36 2.36 0.00 0.00 0 0 0
1738332036.6533 2.16 1.82 0.00 0.00 0 0 0
1738332036.6585 2.16 1.82 2.20 1.80 0 0 0
1738332036.6589 1.09 1.16 2.20 1.80 0 0 0
1738332036.6633 0.61 0.78 2.20 1.80 0 0 0
1738332036.6694 0.39 0.74 2.20 1.80 0 0 0
1738332036.6750 0.48 0.84 2.20 1.80 0 0 0
1738332036.6789 0.62 1.11 2.20 1.80 0 0 0
1738332036.6825 0.62 1.11 0.62 1.10 0 0 0
1738332036.6845 0.77 1.21 0.62 1.10 0 0 0
1738332036.6884 0.88 1.40 0.62 1.10 0 0 0
1738332036.6939 1.01 1.51 0.62 1.10 0 0 0
1738332036.6978 1.03 1.62 0.62 1.10 0 0 0
1738332036.7045 1.11 1.68 0.62 1.10 0 0 0
1738332036.7084 1.11 1.68 1.10 1.70 0 0 0
1738332036.7095 1.18 1.69 1.10 1.70 0 0 0
1738332036.7140 1.24 1.61 1.10 1.70 0 0 0
1738332036.7189 1.33 1.60 1.10 1.70 0 0 0
1738332036.7244 1.33 1.61 1.10 1.70 0 0 0
1738332036.7289 1.31 1.60 1.10 1.70 0 0 0
1738332036.7333 1.31 1.60 1.30 1.60 0 0 0
1738332036.7341 1.29 1.58 1.30 1.60 0 0 0
1738332036.7380 1.28 1.44 1.30 1.60 0 0 0
1738332036.7436 1.33 1.40 1.30 1.60 0 0 0
1738332036.7499 1.32 1.34 1.30 1.60 0 0 0
1738332036.7543 1.36 1.35 1.30 1.60 0 0 0
1738332036.7583 1.36 1.35 1.40 1.40 0 0 0
1738332036.7593 1.36 1.25 1.40 1.40 0 0 0
1738332036.7648 1.42 1.31 1.40 1.40 0 0 0
1738332036.7686 1.42 1.41 1.40 1.40 0 0 0
1738332036.7742 1.39 1.53 1.40 1.40 0 0 0
1738332036.7781 1.34 1.52 1.40 1.40 0 0 0
1738332036.7831 1.34 1.52 1.30 1.50 0 0 0
1738332036.7837 1.31 1.52 1.30 1.50 0 0 0
1738332036.7887 1.31 1.49 1.30 1.50 0 0 0
1738332036.7931 1.36 1.49 1.30 1.50 0 0 0
1738332036.7986 1.39 1.38 1.30 1.50 0 0 0
1738332036.8047 1.39 1.38 1.30 1.50 0 0 0
1738332036.8079 1.39 1.38 1.40 1.40 0 0 0
1738332036.8091 1.42 1.39 1.40 1.40 0 0 0
1738332036.8141 1.41 1.51 1.40 1.40 0 0 0
1738332036.8197 1.45 1.57 1.40 1.40 0 0 0
1738332036.8241 1.40 1.68 1.40 1.40 0 0 0
1738332036.8291 1.40 1.78 1.40 1.40 0 0 0
1738332036.8326 1.40 1.78 1.40 1.80 0 0 0
1738332036.8342 1.35 1.77 1.40 1.80 0 0 0
1738332036.8386 1.35 1.70 1.40 1.80 0 0 0
1738332036.8442 1.34 1.46 1.40 1.80 0 0 0
1738332036.8491 1.42 1.35 1.40 1.80 0 0 0
1738332036.8536 1.40 1.30 1.40 1.80 0 0 0
1738332036.8583 1.40 1.30 1.40 1.30 0 0 0
1738332036.8586 1.43 1.29 1.40 1.30 0 0 0
1738332036.8641 1.41 1.30 1.40 1.30 0 0 0
1738332036.8686 1.44 1.35 1.40 1.30 0 0 0
1738332036.8735 1.42 1.49 1.40 1.30 0 0 0
1738332036.8780 1.41 1.52 1.40 1.30 0 0 0
1738332036.8830 1.41 1.52 1.40 1.50 0 0 0
1738332036.8841 1.36 1.51 1.40 1.50 0 0 0
1738332036.8896 1.37 1.52 1.40 1.50 0 0 0
1738332036.8941 1.38 1.51 1.40 1.50 0 0 0
1738332036.8991 1.44 1.42 1.40 1.50 0 0 0
1738332036.9041 1.43 1.38 1.40 1.50 0 0 0
1738332036.9078 1.43 1.38 1.40 1.40 0 0 0
1738332036.9084 1.45 1.38 1.40 1.40 0 0 0
1738332036.9140 1.44 1.49 1.40 1.40 0 0 0
1738332036.9190 1.46 1.57 1.40 1.40 0 0 0
1738332036.9234 1.43 1.66 1.40 1.40 0 0 0
1738332036.9289 1.43 1.80 1.40 1.40 0 0 0
1738332036.9326 1.43 1.80 1.40 1.80 0 0 0
1738332036.9339 1.39 1.79 1.40 1.80 0 0 0
1738332036.9396 1.35 1.73 1.40 1.80 0 0 0
1738332036.9455 1.35 1.48 1.40 1.80 0 0 0
1738332036.9489 1.41 1.35 1.40 1.80 0 0 0
1738332036.9544 1.40 1.28 1.40 1.80 0 0 0
1738332036.9582 1.40 1.28 1.40 1.30 0 0 0
1738332036.9589 1.45 1.20 1.40 1.30 0 0 0
1738332036.9644 1.45 1.24 1.40 1.30 0 0 0
1738332036.9683 1.47 1.32 1.40 1.30 0 0 0
1738332036.9741 1.45 1.44 1.40 1.30 0 0 0
1738332036.9792 1.42 1.46 1.40 1.30 0 0 0
1738332036.9833 1.42 1.46 1.40 1.50 0 0 0
1738332036.9847 1.36 1.51 1.40 1.50 0 0 0
1738332036.9897 1.36 1.52 1.40 1.50 0 0 0
1738332036.9941 1.37 1.57 1.40 1.50 0 0 0
1738332036.9996 1.43 1.44 1.40 1.50 0 0 0
1738332037.0046 1.42 1.42 1.40 1.50 0 0 0
1738332037.0081 1.42 1.42 1.40 1.40 0 0 0
1738332037.0102 1.45 1.41 1.40 1.40 0 0 0
1738332037.0141 1.45 1.53 1.40 1.40 0 0 0
1738332037.0196 1.47 1.58 1.40 1.40 0 0 0
1738332037.0247 1.43 1.73 1.40 1.40 0 0 0
1738332037.0292 1.43 1.78 1.40 1.40 0 0 0
1738332037.0329 1.43 1.78 1.40 1.80 0 0 0
1738332037.0353 1.38 1.77 1.40 1.80 0 0 0
1738332037.0409 1.37 1.62 1.40 1.80 0 0 0
1738332037.0448 1.37 1.42 1.40 1.80 0 0 0
1738332037.0503 1.41 1.31 1.40 1.80 0 0 0
1738332037.0552 1.41 1.31 1.40 1.80 0 0 0
1738332037.0577 1.41 1.31 1.40 1.30 0 0 0
1738332037.0597 1.45 1.21 1.40 1.30 0 0 0
1738332037.0647 1.46 1.29 1.40 1.30 0 0 0
1738332037.0704 1.48 1.38 1.40 1.30 0 0 0
1738332037.0743 -0.06 0.81 1.40 1.30 0 0 0
1738332037.0798 -0.22 0.73 1.40 1.30 0 0 0
1738332037.0826 -0.22 0.73 -0.22 0.73 0 0 0
1738332037.0849 -0.30 0.74 -0.22 0.73 0 0 0
1738332037.0904 -0.06 0.73 -0.22 0.73 0 0 0
1738332037.0954 0.17 0.81 -0.22 0.73 0 0 0
1738332037.0999 0.28 0.73 -0.22 0.73 0 0 0
1738332037.1049 0.43 0.70 -0.22 0.73 0 0 0
1738332037.1084 0.43 0.70 0.43 0.70 0 0 0
1738332037.1104 0.46 0.71 0.43 0.70 0 0 0
1738332037.1148 0.47 0.76 0.43 0.70 0 0 0
1738332037.1198 0.52 0.89 0.43 0.70 0 0 0
1738332037.1253 0.55 0.91 0.43 0.70 0 0 0
1738332037.1292 0.59 1.00 0.43 0.70 0 0 0
1738332037.1331 0.59 1.00 0.59 1.00 0 0 0
1738332037.1349 0.64 1.13 0.59 1.00 0 0 0
1738332037.1401 0.66 1.30 0.59 1.00 0 0 0
1738332037.1453 0.69 1.39 0.59 1.00 0 0 0
1738332037.1510 0.76 1.45 0.59 1.00 0 0 0
1738332037.1550 0.79 1.46 0.59 1.00 0 0 0
1738332037.1584 0.79 1.46 0.79 1.50 0 0 0
1738332037.1605 0.81 1.37 0.79 1.50 0 0 0
1738332037.1644 0.85 1.11 0.79 1.50 0 0 0
1738332037.1700 0.88 0.88 0.79 1.50 0 0 0
1738332037.1749 0.89 0.88 0.79 1.50 0 0 0
1738332037.1794 0.92 0.88 0.79 1.50 0 0 0
1738332037.1830 0.92 0.88 0.92 0.88 0 0 0
1738332037.1844 0.72 0.94 0.92 0.88 0 0 0
1738332037.1900 0.42 0.95 0.92 0.88 0 0 0
1738332037.1939 0.29 0.82 0.92 0.88 0 0 0
1738332037.2005 0.28 0.83 0.92 0.88 0 0 0
1738332037.2047 0.22 0.88 0.92 0.88 0 0 0
1738332037.2078 0.22 0.88 0.22 0.88 0 0 0
1738332037.2102 0.28 0.93 0.22 0.88 0 0 0
1738332037.2152 0.23 1.11 0.22 0.88 0 0 0
1738332037.2197 0.22 1.14 0.22 0.88 0 0 0
1738332037.2247 0.21 1.18 0.22 0.88 0 0 0
1738332037.2302 0.27 1.07 0.22 0.88 0 0 0
1738332037.2325 0.27 1.07 0.27 1.10 0 0 0
1738332037.2341 0.28 1.06 0.27 1.10 0 0 0
1738332037.2396 0.32 1.01 0.27 1.10 0 0 0
1738332037.2446 0.37 0.99 0.27 1.10 0 0 0
1738332037.2491 0.41 1.04 0.27 1.10 0 0 0
1738332037.2553 0.44 1.04 0.27 1.10 0 0 0
1738332037.2584 0.44 1.04 0.44 1.00 0 0 0
1738332037.2609 0.46 0.95 0.44 1.00 0 0 0
1738332037.2647 0.48 1.00 0.44 1.00 0 0 0
1738332037.2703 0.54 1.00 0.44 1.00 0 0 0
1738332037.2753 0.58 1.04 0.44 1.00 0 0 0
1738332037.2797 0.60 1.13 0.44 1.00 0 0 0
1738332037.2831 0.60 1.13 0.60 1.10 0 0 0
1738332037.2847 0.62 1.20 0.60 1.10 0 0 0
1738332037.2893 0.66 1.25 0.60 1.10 0 0 0
1738332037.2945 0.69 1.24 0.60 1.10 0 0 0
1738332037.2996 0.71 1.31 0.60 1.10 0 0 0
1738332037.3052 0.73 1.35 0.60 1.10 0 0 0
1738332037.3076 0.73 1.35 0.73 1.40 0 0 0
1738332037.3091 0.57 1.39 0.73 1.40 0 0 0
1738332037.3147 0.42 1.32 0.73 1.40 0 0 0
1738332037.3202 0.43 1.30 0.73 1.40 0 0 0
1738332037.3242 0.42 1.18 0.73 1.40 0 0 0
1738332037.3297 0.37 0.97 0.73 1.40 0 0 0
1738332037.3334 0.37 0.97 0.37 0.97 0 0 0
1738332037.3350 0.39 0.90 0.37 0.97 0 0 0
1738332037.3396 0.39 0.89 0.37 0.97 0 0 0
1738332037.3441 0.38 0.90 0.37 0.97 0 0 0
1738332037.3497 0.32 0.98 0.37 0.97 0 0 0
1738332037.3542 0.25 0.89 0.37 0.97 0 0 0
1738332037.3579 0.25 0.89 0.25 0.89 0 0 0
1738332037.3593 0.26 0.85 0.25 0.89 0 0 0
1738332037.3648 0.22 0.91 0.25 0.89 0 0 0
1738332037.3704 0.24 0.97 0.25 0.89 0 0 0
1738332037.3754 0.29 1.04 0.25 0.89 0 0 0
1738332037.3810 0.28 1.17 0.25 0.89 0 0 0
1738332037.3829 0.28 1.17 0.28 1.20 0 0 0
1738332037.3849 0.28 1.24 0.28 1.20 0 0 0
